Date,Fob,Fob.ln,Fob.ma9,Fob.ma9.res,Fob.ma9.res.lag1,Fob.ln.ma9,Fob.ln.ma9.res,Fob.ln.ma9.res.lag1,Fob.dif7,Fob.dif7.lag1,Fob.ln.dif7,Fob.ln.dif7.lag1,Card,Card.ln,Card.ma9,Card.ma9.res,Card.ma9.res.lag1,Card.ln.ma9,Card.ln.ma9.res,Card.ln.ma9.res.lag1,Card.dif7,Card.dif7.lag1,Card.ln.dif7,Card.ln.dif7.lag1,Max.air.temp,Max.air.temp.ln,Max.air.temp.ma9,Max.air.temp.ma9.res,Max.air.temp.ma9.res.lag1,Max.air.temp.ma9.res.lead1,Max.air.temp.ln.ma9,Max.air.temp.ln.ma9.res,Max.air.temp.ln.ma9.res.lag1,Max.air.temp.ln.ma9.res.lead1,Max.air.temp.dif7,Max.air.temp.dif7.lag1,Max.air.temp.dif7.lead1,Max.air.temp.ln.dif7,Max.air.temp.ln.dif7.lag1,Max.air.temp.ln.dif7.lead1,Percip,Percip.light,Percip.light.lag1,Percip.light.lead1,Percip.heavy,Percip.heavy.lag1,Percip.heavy.lead1,Percip.dif7,Percip.dif7.lag1,Percip.dif7.lead1,Rel.humid,Rel.humid.ln,Rel.humid.ma9,Rel.humid.ma9.res,Rel.humid.ma9.res.lag1,Rel.humid.ma9.res.lead1,Rel.humid.ln.ma9,Rel.humid.ln.ma9.res,Rel.humid.ln.ma9.res.lag1,Rel.humid.ln.ma9.res.lead1,Rel.humid.dif7,Rel.humid.dif7.lag1,Rel.humid.dif7.lead1,Rel.humid.ln.dif7,Rel.humid.ln.dif7.lag1,Rel.humid.ln.dif7.lead1,Avg.wind,Avg.wind.ln,Avg.wind.ma9,Avg.wind.ma9.res,Avg.wind.ma9.res.lag1,Avg.wind.ma9.res.lead1,Avg.wind.ln.ma9,Avg.wind.ln.ma9.res,Avg.wind.ln.ma9.res.lag1,Avg.wind.ln.ma9.res.lead1,Avg.wind.dif7,Avg.wind.dif7.lag1,Avg.wind.dif7.lead1,Avg.wind.ln.dif7,Avg.wind.ln.dif7.lag1,Avg.wind.ln.dif7.lead1,Daylight,Daylight.ln,Daylight.ma9,Daylight.ma9.res,Daylight.ma9.res.lag1,Daylight.ma9.res.lead1,Daylight.ln.ma9,Daylight.ln.ma9.res,Daylight.ln.ma9.res.lag1,Daylight.ln.ma9.res.lead1,Daylight.dif7,Daylight.dif7.lag1,Daylight.dif7.lead1,Daylight.ln.dif7,Daylight.ln.dif7.lag1,Daylight.ln.dif7.lead1,Ozone.mean,Ozone.mean.ln,Ozone.mean.ma9,Ozone.mean.ma9.res,Ozone.mean.ma9.res.lag1,Ozone.mean.ma9.res.lead1,Ozone.mean.ln.ma9,Ozone.mean.ln.ma9.res,Ozone.mean.ln.ma9.res.lag1,Ozone.mean.ln.ma9.res.lead1,Ozone.mean.dif7,Ozone.mean.dif7.lag1,Ozone.mean.dif7.lead1,Ozone.mean.ln.dif7,Ozone.mean.ln.dif7.lag1,Ozone.mean.ln.dif7.lead1,NOX.mean,NOX.mean.ln,NOX.mean.ma9,NOX.mean.ma9.res,NOX.mean.ma9.res.lag1,NOX.mean.ma9.res.lead1,NOX.mean.ln.ma9,NOX.mean.ln.ma9.res,NOX.mean.ln.ma9.res.lag1,NOX.mean.ln.ma9.res.lead1,NOX.mean.dif7,NOX.mean.dif7.lag1,NOX.mean.dif7.lead1,NOX.mean.ln.dif7,NOX.mean.ln.dif7.lag1,NOX.mean.ln.dif7.lead1,PM10.mean,PM10.mean.ln,PM10.mean.ma9,PM10.mean.ma9.res,PM10.mean.ma9.res.lag1,PM10.mean.ma9.res.lead1,PM10.mean.ln.ma9,PM10.mean.ln.ma9.res,PM10.mean.ln.ma9.res.lag1,PM10.mean.ln.ma9.res.lead1,PM10.mean.dif7,PM10.mean.dif7.lag1,PM10.mean.dif7.lead1,PM10.mean.ln.dif7,PM10.mean.ln.dif7.lag1,PM10.mean.ln.dif7.lead1,Bank.hol,Red.Alert,Purple.Alert
26/09/2017,16332,9.700881652,15429.22222,0.058510906,0.018504428,9.641393054,0.006170125,0.006244632,470,-972,0.029200062,-0.069357319,12700,9.449357272,11608.66667,0.094010222,-0.133458167,9.35333596,0.010265996,-0.010129549,1660,574,0.140076953,0.058031239,19.05,2.947067102,17.34259259,0.098451682,-0.021205695,0.129266116,2.84051782,0.037510513,-0.003403962,0.044604125,5.21666667,2.2,2.25,0.319985963,0.13074975,0.127833372,0,0,1,0,0,0,1,-1.4,-0.8,12.8,78.52083333,4.363363982,77.93101852,0.007568422,0.050036882,0.06758169,4.352723476,0.002444563,0.012128252,0.015842189,-2.875,5.85,0.61666667,-0.035960102,0.073054786,0.007390426,5.25,1.658228077,8.870370369,-0.408141962,-0.294742164,-0.285370549,2.12402983,-0.219300947,-0.125853003,-0.116983198,0.666666667,0.458333333,-0.208333333,0.135801541,0.073611817,-0.029852963,42969,10.6682342,42975.66667,-0.000155127,-6.94E-05,-0.000246945,10.66355906,0.000438423,0.000441568,0.000434639,-1643,-1643,-1644,-0.037523956,-0.037323613,-0.037748995,11,2.397895273,24.44444444,-0.55,-0.56097561,-0.120930233,3.136704842,-0.235536847,-0.217680652,0.004082919,-4,-3,-6,-0.310154928,-0.223143551,-0.251314428,73,4.290459441,47.77777778,0.527906977,0.440835267,0.209486166,3.779872435,0.135080486,0.108799546,0.070385404,12,4,28,0.179585577,0.059719235,0.530628251,42,3.737669618,16.33333333,1.571428571,0.954285714,1.262032086,2.630929344,0.420665145,0.283792429,0.335349521,30,25,33,1.252762968,1.072636802,1.211090272,0,0,0
27/09/2017,16692,9.722684842,14893,0.120795004,0.058510906,9.601282966,0.012644339,0.006170125,1080,470,0.066889713,0.029200062,11363,9.338117742,10630.33333,0.068922266,0.094010222,9.24961219,0.009568569,0.010265996,-362,1660,-0.031360851,0.140076953,18.75,2.931193752,16.6037037,0.129266116,0.098451682,0.100832968,2.806033103,0.044604125,0.037510513,0.034983214,2.25,5.21666667,1.8,0.127833372,0.319985963,0.101782694,12.8,0,0,1,1,0,0,12.8,-1.4,3.2,83.75,4.427836171,78.44832931,0.06758169,0.007568422,0.031235277,4.358783498,0.015842189,0.002444563,0.008392036,0.61666667,-2.875,1.15833334,0.007390426,-0.035960102,0.014212918,6.875,1.927891644,9.620370371,-0.285370549,-0.408141962,-0.146716102,2.1833012,-0.116983198,-0.219300947,-0.047558735,-0.208333333,0.666666667,-0.958333334,-0.029852963,0.135801541,-0.120881892,42734,10.66275014,42744.55556,-0.000246945,-0.000155127,-0.000339762,10.6581177,0.000434639,0.000438423,0.000430707,-1644,-1643,-1644,-0.037748995,-0.037523956,-0.037953818,21,3.044522438,23.88888889,-0.120930233,-0.55,0.514851485,3.032142446,0.004082919,-0.235536847,0.167200168,-6,-4,4,-0.251314428,-0.310154928,0.125163143,68,4.219507705,56.22222222,0.209486166,0.527906977,-0.346473029,3.942045257,0.070385404,0.135080486,-0.09915394,28,12,-11,0.530628251,0.179585577,-0.273293335,47,3.850147602,20.77777778,1.262032086,1.571428571,-0.323308271,2.88325082,0.335349521,0.420665145,-0.119646795,33,30,-3,1.211090272,1.252762968,-0.262364264,0,0,0
28/09/2017,16283,9.697876898,14989.88889,0.086265557,0.120795004,9.613170146,0.008811531,0.012644339,2050,1080,0.134558407,0.066889713,12075,9.398892479,11242.77778,0.074022829,0.068922266,9.317383095,0.008748098,0.009568569,2058,-362,0.18685355,-0.031360851,18.6,2.923161581,16.8962963,0.100832968,0.129266116,0.131218218,2.824356512,0.034983214,0.044604125,0.046551094,1.8,2.25,1.75,0.101782694,0.127833372,0.096894548,4,1,0,1,0,1,0,3.2,12.8,4.2,82.07916667,4.407684229,79.59305555,0.031235277,0.06758169,0.122079596,4.371002616,0.008392036,0.015842189,0.027302389,1.15833334,0.61666667,10.475,0.014212918,0.007390426,0.128212013,7.458333333,2.009331975,8.74074074,-0.146716102,-0.285370549,-0.09226361,2.109664973,-0.047558735,-0.116983198,-0.020964473,-0.958333334,-0.208333333,0.833333333,-0.120881892,-0.029852963,0.120627988,42499,10.65723583,42513.44444,-0.000339762,-0.000246945,-0.000417823,10.65264765,0.000430707,0.000434639,0.000428151,-1644,-1644,-1643,-0.037953818,-0.037748995,-0.038137215,34,3.526360525,22.44444444,0.514851485,-0.120930233,-0.124324324,3.021213175,0.167200168,0.004082919,-0.020719297,4,-6,-3,0.125163143,-0.251314428,-0.15415068,35,3.555348061,53.55555556,-0.346473029,0.209486166,-0.23699422,3.946676597,-0.09915394,0.070385404,-0.047020592,-11,28,-24,-0.273293335,0.530628251,-0.435318071,10,2.302585093,14.77777778,-0.323308271,1.262032086,0.144067797,2.615524178,-0.119646795,0.335349521,0.065436105,-3,33,3,-0.262364264,1.211090272,0.223143551,0,0,0
29/09/2017,12314,9.418492105,13181.66667,-0.065823745,0.086265557,9.480855856,-0.006577861,0.008811531,-1730,2050,-0.131458432,0.134558407,10341,9.243871855,12448.11111,-0.169271554,0.074022829,9.412383993,-0.017903237,0.008748098,-4074,2058,-0.332152755,0.18685355,18.95,2.941803932,16.75185185,0.131218218,0.100832968,0.015197568,2.810951083,0.046551094,0.034983214,0.008311166,1.75,1.8,-1.2,0.096894548,0.101782694,-0.069391993,4.4,1,1,1,0,0,0,4.2,3.2,1.6,87.05,4.466482666,77.57916667,0.122079596,0.031235277,0.032453766,4.34777794,0.027302389,0.008392036,0.008064103,10.475,1.15833334,11.1375,0.128212013,0.014212918,0.150294902,7.333333333,1.992430165,8.078703704,-0.09226361,-0.146716102,-0.178762006,2.035094857,-0.020964473,-0.047558735,-0.056033964,0.833333333,-0.958333334,0.708333333,0.120627988,-0.120881892,0.104710954,42265,10.6517146,42282.66667,-0.000417823,-0.000339762,-0.000525803,10.64715601,0.000428151,0.000430707,0.000422772,-1643,-1644,-1644,-0.038137215,-0.037953818,-0.03836931,18,2.890371758,20.55555556,-0.124324324,0.514851485,0.217213115,2.951525287,-0.020719297,0.167200168,0.096534508,-3,4,4,-0.15415068,0.125163143,0.129211731,44,3.784189634,57.66666667,-0.23699422,-0.346473029,-0.277202073,3.970903884,-0.047020592,-0.09915394,-0.057828766,-24,-11,-9,-0.435318071,-0.273293335,-0.25489225,15,2.708050201,13.11111111,0.144067797,-0.323308271,0.135135135,2.541729334,0.065436105,-0.119646795,0.065116679,3,-3,2,0.223143551,-0.262364264,0.15415068,0,0,0
30/09/2017,6517,8.782169426,6323.555556,0.030591088,-0.065823745,8.750965849,0.00356573,-0.006577861,147,-1730,0.022814678,-0.131458432,17505,9.770241833,17280.77778,0.012975239,-0.169271554,9.743823619,0.002711278,-0.017903237,-1669,-4074,-0.09106864,-0.332152755,16.7,2.815408719,16.45,0.015197568,0.131218218,0.056852792,2.792202262,0.008311166,0.046551094,0.022102448,-1.2,1.75,-2.4,-0.069391993,0.096894548,-0.129560985,1.6,1,1,1,0,0,0,1.6,4.2,0.4,79.8125,4.379680134,77.3037037,0.032453766,0.122079596,0.114857813,4.344644475,0.008064103,0.027302389,0.025801302,11.1375,10.475,16.84166667,0.150294902,0.128212013,0.213680636,7.125,1.963609726,8.675925926,-0.178762006,-0.09226361,0.182380216,2.080169891,-0.056033964,-0.020964473,0.109888017,0.708333333,0.833333333,3.208333333,0.104710954,0.120627988,0.359479995,42030,10.64613893,42052.11111,-0.000525803,-0.000417823,-0.000613717,10.64163994,0.000422772,0.000428151,0.000419152,-1644,-1643,-1643,-0.03836931,-0.038137215,-0.038557014,33,3.496507561,27.11111111,0.217213115,-0.124324324,0.195804196,3.188689035,0.096534508,-0.020719297,0.063548613,4,-3,2,0.129211731,-0.15415068,0.054067221,31,3.433987204,42.88888889,-0.277202073,-0.23699422,-0.647058824,3.644759127,-0.057828766,-0.047020592,-0.264795582,-9,-24,-26,-0.25489225,-0.435318071,-1.049822124,14,2.63905733,12.33333333,0.135135135,0.144067797,-0.530434783,2.477716649,0.065116679,0.065436105,-0.259692027,2,3,-17,0.15415068,0.223143551,-1.343734747,0,0,0
01/10/2017,5326,8.580355766,5431.222222,-0.019373581,0.030591088,8.595926432,-0.001811401,0.00356573,-474,147,-0.08525743,0.022814678,13535,9.513034202,15719.22222,-0.138952309,0.012975239,9.639544289,-0.013124073,0.002711278,-8076,-1669,-0.467923521,-0.09106864,17.35,2.853592506,16.41666667,0.056852792,0.015197568,0.061109266,2.791885013,0.022102448,0.008311166,0.027579808,-2.4,-1.2,-0.2,-0.129560985,-0.069391993,-0.011204599,0.4,1,1,0,0,0,0,0.4,1.6,-1.6,87.5375,4.472067273,78.51898148,0.114857813,0.032453766,-0.135487495,4.359584321,0.025801302,0.008064103,-0.03260036,16.84166667,11.1375,-13.93333333,0.213680636,0.150294902,-0.183677285,10.625,2.363209715,8.986111111,0.182380216,-0.178762006,0.830430328,2.129232571,0.109888017,-0.056033964,0.331661455,3.208333333,0.708333333,10.08333334,0.359479995,0.104710954,0.940511164,41796,10.64055592,41821.66667,-0.000613717,-0.000525803,-0.000731988,10.63609778,0.000419152,0.000422772,0.000412679,-1643,-1644,-1643,-0.038557014,-0.03836931,-0.038770856,38,3.63758616,31.77777778,0.195804196,0.217213115,0.720588235,3.420234972,0.063548613,0.096534508,0.209895101,2,4,27,0.054067221,0.129211731,1.178654996,14,2.63905733,39.66666667,-0.647058824,-0.277202073,-0.385093168,3.589555864,-0.264795582,-0.057828766,-0.108890174,-26,-9,-36,-1.049822124,-0.25489225,-0.737598943,6,1.791759469,12.77777778,-0.530434783,0.135135135,0.185628743,2.420289304,-0.259692027,0.065116679,0.105490124,-17,2,-16,-1.343734747,0.15415068,-0.546543706,0,0,0
02/10/2017,15302,9.635738818,14382.44444,0.063935971,-0.019373581,9.570520681,0.006814482,-0.001811401,1768,-474,0.122778501,-0.08525743,11118,9.316320696,10116.77778,0.098966513,-0.138952309,9.216958909,0.010780322,-0.013124073,937,-8076,0.088042178,-0.467923521,17.75,2.876385516,16.72777778,0.061109266,0.056852792,-0.056619004,2.799184544,0.027579808,0.022102448,-0.01737323,-0.2,-2.4,-3.9,-0.011204599,-0.129560985,-0.22906657,0,0,1,0,0,0,0,-1.6,0.4,0,69.10416667,4.235615028,79.93425926,-0.135487495,0.114857813,-0.097520865,4.378350843,-0.03260036,0.025801302,-0.022930752,-13.93333333,16.84166667,-7.38333333,-0.183677285,0.213680636,-0.098749358,16.54166667,2.805882451,9.037037038,0.830430328,0.182380216,0.097560975,2.107053891,0.331661455,0.109888017,0.06568862,10.08333334,3.208333333,4.95833333,0.940511164,0.359479995,0.664976303,41561,10.63491751,41591.44444,-0.000731988,-0.000613717,-0.000830083,10.63053051,0.000412679,0.000419152,0.000408002,-1643,-1643,-1642,-0.038770856,-0.038557014,-0.038962886,39,3.663561646,22.66666667,0.720588235,0.195804196,-0.120930233,3.027999406,0.209895101,0.063548613,-0.019395417,27,2,10,1.178654996,0.054067221,0.646627165,33,3.496507561,53.66666667,-0.385093168,-0.647058824,0.450236967,3.923767263,-0.108890174,-0.264795582,0.120783664,-36,-26,-5,-0.737598943,-1.049822124,-0.070951736,22,3.091042453,18.55555556,0.185628743,-0.530434783,-0.136986301,2.796083282,0.105490124,-0.259692027,0.005267058,-16,-17,-28,-0.546543706,-1.343734747,-1.098612289,0,0,0
03/10/2017,16640,9.719564714,15758.55556,0.055934343,0.063935971,9.663836159,0.005766712,0.006814482,308,1768,0.018683062,0.122778501,12101,9.401043373,11026,0.097496826,0.098966513,9.304543406,0.010371274,0.010780322,-599,937,-0.0483139,0.088042178,15.15,2.718000532,16.05925926,-0.056619004,0.061109266,-0.129131525,2.766055858,-0.01737323,0.027579808,-0.047766736,-3.9,-0.2,-4.6,-0.22906657,-0.011204599,-0.281479128,0,0,0,0,0,0,0,0,-1.6,-12.8,71.1375,4.264614624,78.82453704,-0.097520865,-0.135487495,-0.089809322,4.36470049,-0.022930752,-0.03260036,-0.020853006,-7.38333333,-13.93333333,-12.75833333,-0.098749358,-0.183677285,-0.165273671,10.20833333,2.32320438,9.300925925,0.097560975,0.830430328,0.262777242,2.180002992,0.06568862,0.331661455,0.14472332,4.95833333,10.08333334,5.25,0.664976303,0.940511164,0.567377793,41327,10.62927132,41361.33333,-0.000830083,-0.000731988,-0.000942769,10.62493632,0.000408002,0.000412679,0.000401845,-1642,-1643,-1641,-0.038962886,-0.038770856,-0.039157066,21,3.044522438,23.88888889,-0.120930233,0.720588235,0.352112676,3.104740167,-0.019395417,0.209895101,0.149492248,10,27,11,0.646627165,1.178654996,0.421213465,68,4.219507705,46.88888889,0.450236967,-0.385093168,-0.321083172,3.764783375,0.120783664,-0.108890174,-0.075318649,-5,-36,-29,-0.070951736,-0.737598943,-0.555946059,14,2.63905733,16.22222222,-0.136986301,0.185628743,-0.215384615,2.625230089,0.005267058,0.105490124,-0.033278661,-28,-16,-30,-1.098612289,-0.546543706,-1.016934258,0,0,0
04/10/2017,16348,9.701860845,15484.55556,0.055761655,0.055934343,9.645788389,0.005813154,0.005766712,-344,308,-0.020823997,0.018683062,12041,9.396072772,11103.77778,0.084405708,0.097496826,9.305109941,0.009775578,0.010371274,678,-599,0.05795503,-0.0483139,14.15,2.649714624,16.24814815,-0.129131525,-0.056619004,0.064360418,2.782631865,-0.047766736,-0.01737323,0.025882015,-4.6,-3.9,-1.45,-0.281479128,-0.22906657,-0.081163407,0,0,0,1,0,0,0,-12.8,0,-2.6,70.99166667,4.262562499,77.99647745,-0.089809322,-0.097520865,-0.185672248,4.353342782,-0.020853006,-0.022930752,-0.045328222,-12.75833333,-7.38333333,-15.97083334,-0.165273671,-0.098749358,-0.216389418,12.125,2.495269437,9.601851853,0.262777242,0.097560975,0.667934782,2.179801349,0.14472332,0.06568862,0.286383876,5.25,4.95833333,6.749999997,0.567377793,0.664976303,0.644496671,41093,10.62359307,41131.77778,-0.000942769,-0.000830083,-0.001062148,10.61932574,0.000401845,0.000408002,0.000394987,-1641,-1642,-1640,-0.039157066,-0.038962886,-0.039353431,32,3.465735903,23.66666667,0.352112676,-0.120930233,0.418478261,3.015014592,0.149492248,-0.019395417,0.24989949,11,10,-5,0.421213465,0.646627165,-0.159064695,39,3.663561646,57.44444444,-0.321083172,0.450236967,-0.164179104,3.961972027,-0.075318649,0.120783664,-0.011429765,-29,-5,21,-0.555946059,-0.070951736,0.470003629,17,2.833213344,21.66666667,-0.215384615,-0.136986301,-0.423076923,2.9307446,-0.033278661,0.005267058,-0.157938564,-30,-28,0,-1.016934258,-1.098612289,0,0,0,0
05/10/2017,15212,9.629839869,15166.66667,0.002989011,0.055761655,9.624784489,0.000525246,0.005813154,-1071,-344,-0.068037029,-0.020823997,11735,9.370331108,10885,0.078089113,0.084405708,9.28768054,0.008898946,0.009775578,-340,678,-0.02856137,0.05795503,17.15,2.841998174,16.11296296,0.064360418,-0.129131525,-0.135575589,2.770297297,0.025882015,-0.047766736,-0.050100907,-1.45,-4.6,-5.1,-0.081163407,-0.281479128,-0.313518699,1.4,1,0,0,0,0,0,-2.6,-12.8,-4.4,66.10833333,4.19129481,81.18148148,-0.185672248,-0.089809322,-0.131157063,4.390299272,-0.045328222,-0.020853006,-0.031545015,-15.97083334,-12.75833333,-17.8,-0.216389418,-0.165273671,-0.228759521,14.20833333,2.653828647,8.518518518,0.667934782,0.262777242,0.044083527,2.063014546,0.286383876,0.14472332,0.054167369,6.749999997,5.25,1,0.644496671,0.567377793,0.127833372,40859,10.61788239,40902.44444,-0.001062148,-0.000942769,-0.001169201,10.61369013,0.000394987,0.000401845,0.00038925,-1640,-1641,-1639,-0.039353431,-0.039157066,-0.039551065,29,3.36729583,20.44444444,0.418478261,0.352112676,-0.074285714,2.694053288,0.24989949,0.149492248,0.005518447,-5,11,0,-0.159064695,0.421213465,0,56,4.025351691,67,-0.164179104,-0.321083172,0.188990826,4.071892463,-0.011429765,-0.075318649,0.067897056,21,-29,28,0.470003629,-0.555946059,0.492476485,10,2.302585093,17.33333333,-0.423076923,-0.215384615,-0.205882353,2.734462113,-0.157938564,-0.033278661,-0.053542595,0,-30,-3,0,-1.016934258,-0.223143551,0,0,0
06/10/2017,14448,9.578311276,13359.11111,0.081509082,0.002989011,9.493646319,0.008918065,0.000525246,2134,-1071,0.15981917,-0.068037029,13462,9.507626181,12135.11111,0.109342953,0.078089113,9.390343236,0.01248974,0.008898946,3121,-340,0.263754325,-0.02856137,13.85,2.628285233,16.02222222,-0.135575589,0.064360418,0.004577465,2.76690993,-0.050100907,0.025882015,0.004495556,-5.1,-1.45,-0.85,-0.313518699,-0.081163407,-0.052239219,0,0,1,1,0,0,0,-4.4,-2.6,-0.8,69.25,4.237723145,79.7037037,-0.131157063,-0.185672248,-0.014129476,4.375756447,-0.031545015,-0.045328222,-0.002787843,-17.8,-15.97083334,-1.1875,-0.228759521,-0.216389418,-0.014990419,8.333333333,2.120263536,7.981481481,0.044083527,0.667934782,0.234129,2.011315849,0.054167369,0.286383876,0.122002393,1,6.749999997,4.125,0.127833372,0.644496671,0.456758402,40626,10.61216353,40673.55556,-0.001169201,-0.001062148,-0.00128844,10.60803435,0.00038925,0.000394987,0.000382264,-1639,-1640,-1637,-0.039551065,-0.039353431,-0.039727146,18,2.890371758,19.44444444,-0.074285714,0.418478261,0.125,2.874508934,0.005518447,0.24989949,0.090769899,0,-5,-6,0,-0.159064695,-0.200670695,72,4.276666119,60.55555556,0.188990826,-0.164179104,-0.149769585,4.00475504,0.067897056,-0.011429765,-0.006315434,28,21,10,0.492476485,0.470003629,0.279584862,12,2.48490665,15.11111111,-0.205882353,-0.423076923,-0.394957983,2.625481757,-0.053542595,-0.157938564,-0.177415671,-3,0,-6,-0.223143551,0,-0.559615788,0,0,0
07/10/2017,6096,8.715388097,6181.777778,-0.013875908,0.081509082,8.727069977,-0.00133858,0.008918065,-421,2134,-0.066781329,0.15981917,14990,9.615138591,15776.22222,-0.049835899,0.109342953,9.642787545,-0.00286732,0.01248974,-2515,3121,-0.155103242,0.263754325,15.85,2.7631695,15.77777778,0.004577465,-0.135575589,0.033646415,2.75080311,0.004495556,-0.050100907,0.018269586,-0.85,-5.1,-1.25,-0.052239219,-0.313518699,-0.074773234,0.8,1,0,0,0,0,0,-0.8,-4.4,-0.4,78.625,4.364689715,79.75185185,-0.014129476,-0.131157063,0.023334612,4.376891803,-0.002787843,-0.031545015,0.006156116,-1.1875,-17.8,-7.27916667,-0.014990419,-0.228759521,-0.086816674,11.25,2.420368129,9.11574074,0.234129,0.044083527,-0.348684211,2.157186244,0.122002393,0.054167369,-0.16906407,4.125,1,-4.666666667,0.456758402,0.127833372,-0.578418915,40393,10.60641178,40445.11111,-0.00128844,-0.001169201,-0.001444935,10.60235888,0.000382264,0.00038925,0.000371574,-1637,-1639,-1637,-0.039727146,-0.039551065,-0.039954066,27,3.295836866,24,0.125,-0.074285714,-0.446153846,3.021569324,0.090769899,0.005518447,-0.16511474,-6,0,-22,-0.200670695,0,-0.864997437,41,3.713572067,48.22222222,-0.149769585,0.188990826,0.81773399,3.737173943,-0.006315434,0.067897056,0.189544197,10,28,68,0.279584862,0.492476485,1.767661918,8,2.079441542,13.22222222,-0.394957983,-0.205882353,-0.352,2.527937219,-0.177415671,-0.053542595,-0.116742541,-6,-3,3,-0.559615788,-0.223143551,0.405465108,0,0,0
08/10/2017,6013,8.701679071,5519,0.089508969,-0.013875908,8.612980929,0.010298193,-0.00133858,687,-421,0.121323305,-0.066781329,18127,9.805157818,15589.77778,0.162749095,-0.049835899,9.629373928,0.018254966,-0.00286732,4592,-2515,0.292123616,-0.155103242,16.1,2.778819272,15.57592593,0.033646415,0.004577465,0.043664996,2.72896226,0.018269586,0.004495556,0.027315821,-1.25,-0.85,-1.55,-0.074773234,-0.052239219,-0.091374274,0,0,1,0,0,0,0,-0.4,-0.8,0,80.25833333,4.385250599,78.42824074,0.023334612,-0.014129476,0.039562216,4.358419661,0.006156116,-0.002787843,0.009342318,-7.27916667,-1.1875,13.08333333,-0.086816674,-0.014990419,0.173388194,5.958333333,1.7847908,9.148148148,-0.348684211,0.234129,-0.229645094,2.147928301,-0.16906407,0.122002393,-0.077321381,-4.666666667,4.125,-9.708333337,-0.578418915,0.456758402,-0.884069853,40159,10.60060185,40217.11111,-0.001444935,-0.00128844,-0.001564297,10.59666441,0.000371574,0.000382264,0.000364301,-1637,-1637,-1634,-0.039954066,-0.039727146,-0.040109441,16,2.772588722,28.88888889,-0.446153846,0.125,-0.446153846,3.320921875,-0.16511474,0.090769899,-0.159562513,-22,-6,-27,-0.864997437,-0.200670695,-1.178654996,82,4.406719247,45.11111111,0.81773399,-0.149769585,0.181988743,3.704544361,0.189544197,-0.006315434,0.057609697,68,10,37,1.767661918,0.279584862,0.751987681,9,2.197224577,13.88888889,-0.352,-0.394957983,-0.326203209,2.487637726,-0.116742541,-0.177415671,-0.098094642,3,-6,-8,0.405465108,-0.559615788,-0.451985124,0,0,0
09/10/2017,15762,9.665357259,14669.44444,0.074478319,0.089508969,9.591082825,0.007744114,0.010298193,460,687,0.029618441,0.121323305,10785,9.285911559,9927.333333,0.086394466,0.162749095,9.196776703,0.009691967,0.018254966,-333,4592,-0.030409137,0.292123616,16.2,2.785011242,15.52222222,0.043664996,0.033646415,0.015457644,2.710959166,0.027315821,0.018269586,0.010092661,-1.55,-1.25,0.3,-0.091374274,-0.074773234,0.019608471,0,0,0,1,0,0,0,0,-0.4,0.2,82.1875,4.409003222,79.05972222,0.039562216,0.023334612,0.075262935,4.368194165,0.009342318,0.006156116,0.017189748,13.08333333,-7.27916667,13.49166667,0.173388194,-0.086816674,0.173664343,6.833333333,1.921812597,8.870370371,-0.229645094,-0.348684211,0.179059181,2.082862393,-0.077321381,-0.16906407,0.099019567,-9.708333337,-4.666666667,0.58333334,-0.884069853,-0.578418915,0.055569852,39927,10.59480807,39989.55556,-0.001564297,-0.001444935,-0.001721334,10.59094977,0.000364301,0.000371574,0.000353301,-1634,-1637,-1633,-0.040109441,-0.039954066,-0.040315997,12,2.48490665,21.66666667,-0.446153846,-0.446153846,0.236966825,2.956682308,-0.159562513,-0.16511474,0.091089099,-27,-22,8,-1.178654996,-0.864997437,0.322773392,70,4.248495242,59.22222222,0.181988743,0.81773399,-0.446469248,4.017072892,0.057609697,0.189544197,-0.135166993,37,68,-41,0.751987681,1.767661918,-0.923670839,14,2.63905733,20.77777778,-0.326203209,-0.352,-0.415584416,2.926091199,-0.098094642,-0.116742541,-0.150310112,-8,3,-4,-0.451985124,0.405465108,-0.336472237,0,0,0
